Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mali,MLI,46.1619987487793,47.6199989318848,45.7190017700195,48.2630004882813,50.7480010986328,52.9039993286133,56.3600006103516,59.8170013427734,63.6349983215332,64.2679977416992,64.7239990234375,64.9599990844727,64.3079986572266,64.4440002441406,64.5469970703125
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Malta,MLT,51.4029998779297,53.4710006713867,48.4099998474121,47.2179985046387,46.7949981689453,49.0950012207031,48.943000793457,45.9259986877441,46.7439994812012,47.75,46.2389984130859,46.8289985656738,44.431999206543,44.5559997558594,45.0660018920898
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mauritania,MRT,28.6490001678467,31.0009994506836,32.701000213623,31.7059993743896,30.6439990997314,29.5230007171631,27.548999786377,29.136999130249,30.3980007171631,30.1359996795654,30.4729995727539,30.2609996795654,29.8999996185303,29.3309993743896,29.0550003051758
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mauritius,MUS,50.8740005493164,48.0589981079102,43.4889984130859,41.6720008850098,41.9930000305176,40.5349998474121,40.742000579834,38.5379981994629,37.8870010375977,38.8489990234375,37.7900009155273,41.2089996337891,40.5050010681152,39.5610008239746,40.2690010070801
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mexico,MEX,61.8889999389648,60.2680015563965,60.5449981689453,58.6389999389648,59.5950012207031,58.9490013122559,58.6389999389648,55.0880012512207,56.9150009155273,55.4160003662109,56.2890014648438,55.1829986572266,54.9599990844727,55.5309982299805,55.9360008239746
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Moldova,MDA,27.6149997711182,22.1959991455078,19.4090003967285,18.9519996643066,21.5279998779297,20.4080009460449,21.0310001373291,20.1879997253418,19.4139995574951,20.82200050354,19.4370002746582,20.5769996643066,21.1270008087158,20.6450004577637,20.7490005493164
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mongolia,MNG,40.2400016784668,39.9160003662109,41.2630004882813,40.9570007324219,40.6679992675781,38.3720016479492,35.9729995727539,38.2669982910156,34.6609992980957,35.9129981994629,40.8699989318848,35.4889984130859,33.7360000610352,33.6650009155273,34.2529983520508
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Montenegro,MNE,23.8859996795654,22.8950004577637,24.8320007324219,24.9190006256104,22.1630001068115,24.2670001983643,26.128999710083,21.1259994506836,16.1490001678467,15.9540004730225,19.0970001220703,18.6529998779297,19.9850006103516,19.3190002441406,19.8330001831055
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Morocco,MAR,50.9379997253418,51.2120018005371,52.4640007019043,51.2239990234375,47.6539993286133,46.8230018615723,45.523998260498,44.2459983825684,43.8330001831055,43.4210014343262,41.8129997253418,41.4010009765625,40.9449996948242,41.1240005493164,41.076000213623
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Mozambique,MOZ,36.2299995422363,35.7770004272461,36.181999206543,36.568000793457,36.9090003967285,36.2210006713867,37.0169982910156,37.8219985961914,38.6380004882813,39.4609985351563,40.9869995117188,40.1199989318848,37.6959991455078,38.4420013427734,38.8050003051758
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Myanmar,MMR,55.2000007629395,55.4679985046387,55.6759986877441,55.7750015258789,55.8050003051758,55.7000007629395,55.5309982299805,55.2610015869141,54.9850006103516,54.8569984436035,54.7589988708496,54.6920013427734,54.6360015869141,54.640998840332,54.6510009765625
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Namibia,NAM,22.4479999542236,21.4249992370605,23.4740009307861,22.7689990997314,25.4629993438721,24.0949993133545,18.3969993591309,20.6049995422363,22.3090000152588,20.8020000457764,19.2280006408691,16.5130004882813,16.2530002593994,17.9599990844727,18.8740005493164
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Nepal,NPL,76.7360000610352,75.2919998168945,76.2600021362305,73.6220016479492,72.8929977416992,72.140998840332,73.1849975585938,73.2399978637695,72.2770004272461,71.036003112793,72.2180023193359,70.7220001220703,71.1630020141602,71.2190017700195,71.0009994506836
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Netherlands,NLD,71.6029968261719,68.9570007324219,66.4280014038086,65.4240036010742,67.1890029907227,68.9420013427734,69.7750015258789,67.5589981079102,62.5369987487793,60.5849990844727,60.2809982299805,59.8170013427734,59.4630012512207,60.2569999694824,60.935001373291
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,New Caledonia,NCL,40.3759994506836,38.8240013122559,39.0579986572266,38.4329986572266,37.6800003051758,36.0200004577637,38.9049987792969,40.9729995727539,40.8580017089844,40.8390007019043,41.1220016479492,41.4309997558594,41.5410003662109,40.9770011901855,40.5180015563965
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,New Zealand,NZL,58.8779983520508,58.5439987182617,59.8470001220703,59.5110015869141,61.2599983215332,60.7490005493164,58.8219985961914,54.5449981689453,52.3769989013672,52.0429992675781,51.0390014648438,51.6580009460449,52.3549995422363,52.2610015869141,52.6590003967285
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Nicaragua,NIC,56.5460014343262,59.0029983520508,59.3959999084473,59.5900001525879,58.8730010986328,59.1720008850098,58.3810005187988,57.318000793457,57.375,57.1769981384277,57.3639984130859,58.2270011901855,57.7859992980957,57.3979988098145,57.0970001220703
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Niger,NER,73.3519973754883,75.1849975585938,74.9700012207031,75.2919998168945,75.4810028076172,76.0039978027344,75.9140014648438,75.9100036621094,75.7020034790039,75.7539978027344,75.6380004882813,75.6139984130859,75.5479965209961,75.3089981079102,75.2949981689453
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Nigeria,NGA,36.3559989929199,36.0130004882813,35.6650009155273,35.7910003662109,35.9150009155273,36.0349998474121,36.1479988098145,36.2560005187988,36.3600006103516,36.4059982299805,36.3409996032715,36.6539993286133,37.8730010986328,38.201000213623,37.9039993286133
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Norway,NOR,55.2050018310547,54.2350006103516,52.2840003967285,52.5629997253418,53.2620010375977,54.1500015258789,57.9049987792969,52.0629997253418,51.1809997558594,50.1889991760254,51.1870002746582,49.8470001220703,49.2330017089844,48.382999420166,47.7169990539551
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Oman,OMN,30.8299999237061,30.5259990692139,30.0139999389648,29.6469993591309,30.4559993743896,31.4260005950928,32.0419998168945,33.2620010375977,34.1020011901855,34.6380004882813,35.1240005493164,35.6180000305176,36.0089988708496,35.2560005187988,33.4790000915527
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Pakistan,PAK,62.2229995727539,61.890998840332,63.0919990539551,63.8740005493164,66.8889999389648,65.338996887207,63.6969985961914,62.8219985961914,62.4459991455078,60.6319999694824,60.0610008239746,59.1650009155273,59.1570014953613,59.1529998779297,59.3219985961914
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Panama,PAN,48.451000213623,49.0279998779297,50.4449996948242,51.8870010375977,51.9500007629395,55.1389999389648,58.7229995727539,57.6860008239746,56.1129989624023,54.2960014343262,56.6160011291504,55.9580001831055,53.0040016174316,52.4179992675781,51.9519996643066
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Papua New Guinea,PNG,56.6889991760254,56.7309989929199,56.6570014953613,56.523998260498,56.5219993591309,55.7439994812012,55.0180015563965,54.3870010375977,53.4339981079102,52.0620002746582,51.0699996948242,50.5219993591309,49.8950004577637,50.1220016479492,50.2830009460449
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Paraguay,PRY,64.3079986572266,66.4339981079102,66.1139984130859,67.838996887207,66.2699966430664,68.0139999389648,68.3970031738281,69.6669998168945,66.2220001220703,66.1869964599609,66.4169998168945,66.1569976806641,65.0309982299805,64.1220016479492,64.4749984741211
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Peru,PER,54.2089996337891,43.0750007629395,47.2220001220703,46.2039985656738,53.2649993896484,57.5439987182617,60.7270011901855,61.4519996643066,61.4309997558594,59.6559982299805,60.548999786377,55.3300018310547,55.0639991760254,54.0989990234375,53.5839996337891
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Philippines,PHL,45.5209999084473,49.1349983215332,47.6720008850098,48.4129981994629,46.4939994812012,45.1150016784668,46.2589988708496,46.7560005187988,47.2900009155273,49.201000213623,48.882999420166,48.0540008544922,48.2849998474121,48.814998626709,49.5229988098145
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Poland,POL,22.5650005340576,22.5170001983643,22.6180000305176,23.1940002441406,27.423999786377,29.9699993133545,31.9790000915527,31.4009990692139,30.7800006866455,29.7900009155273,29.4629993438721,28.9260005950928,30.3290004730225,31.2560005187988,32.8289985656738
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Portugal,PRT,47.5299987792969,43.2700004577637,41.5289993286133,40.1529998779297,39.2540016174316,38.9029998779297,38.2789993286133,32.923999786377,29.9710006713867,28.82200050354,24.8439998626709,22.8290004730225,22.7660007476807,24.3369998931885,25.6000003814697
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Puerto Rico,PRI,33.5250015258789,34.1399993896484,34.826000213623,35.0139999389648,33.2649993896484,30.6679992675781,26.69700050354,22.4179992675781,19.3560009002686,19.121000289917,20.3139991760254,20.7779998779297,20.4689998626709,21.5610008239746,21.1000003814697
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Qatar,QAT,61.859001159668,65.3639984130859,64.8690032958984,68.1149978637695,67.5790023803711,71.2730026245117,73.7799987792969,77.1139984130859,80.0599975585938,76.3349990844727,74.5770034790039,74.5709991455078,74.1999969482422,74.6760025024414,73.7880020141602
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Romania,ROU,33.1160011291504,31.7509994506836,30.3729991912842,28.3419990539551,27.451000213623,28.2639999389648,28.9710006713867,27.8619995117188,27.3759994506836,26.0499992370605,26.4200000762939,26.0799999237061,25.7859992980957,26.2099990844727,26.2180004119873
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Russian Federation,RUS,37.5890007019043,35.8089981079102,36.265998840332,36.5349998474121,35.9519996643066,36.984001159668,40.5139999389648,37.9420013427734,38.109001159668,38.8009986877441,37.3129997253418,37.939998626709,37.5960006713867,36.4690017700195,36.2220001220703
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Rwanda,RWA,71.6429977416992,70.6839981079102,68.8079986572266,68.6529998779297,68.5930023193359,68.8720016479492,70.6989974975586,69.9570007324219,69.5110015869141,68.7939987182617,67.609001159668,66.4749984741211,65.109001159668,65.3779983520508,65.5090026855469
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Samoa,WSM,43.3950004577637,45.1020011901855,45.923999786377,41.4560012817383,44.1910018920898,37.5359992980957,41.4850006103516,38.5139999389648,34.2709999084473,34.109001159668,33.6100006103516,34.0279998779297,34.1780014038086,34.8470001220703,35.4389991760254
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sao Tome and Principe,STP,40.9630012512207,40.4949989318848,39.4990005493164,38.6259994506836,38.3959999084473,43.7550010681152,39.4679985046387,40.8790016174316,43.9160003662109,43.3209991455078,44.3689994812012,43.9440002441406,42.6629981994629,41.8580017089844,41.3810005187988
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Saudi Arabia,SAU,22.2560005187988,22.4260005950928,21.6870002746582,21.1399993896484,20.2199993133545,20.5459995269775,20.693000793457,19.4580001831055,20.6200008392334,21.8859996795654,22.0429992675781,21.5090007781982,20.9370002746582,20.9209995269775,20.2929992675781
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Senegal,SEN,56.9630012512207,53.6769981384277,51.9529991149902,50.4210014343262,47.8800010681152,48.4000015258789,47.6040000915527,46.9519996643066,47.0149993896484,47.8419990539551,47.7820014953613,47.7400016784668,47.0789985656738,47.0639991760254,47.0629997253418
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Serbia,SRB,31.6189994812012,29.9650001525879,26.6310005187988,24.44700050354,24.9120006561279,22.3600006103516,25.988000869751,20.9340000152588,19.4370002746582,17.1100006103516,17.0729999542236,18.7530002593994,18.4270000457764,20.1569995880127,20.863000869751
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sierra Leone,SLE,33.0540008544922,32.9850006103516,35.8650016784668,36.201000213623,36.5349998474121,36.8530006408691,37.1349983215332,37.2939987182617,37.3880004882813,37.2280006408691,37.4480018615723,37.6469993591309,37.826000213623,37.75,37.7630004882813
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Singapore,SGP,37.1570014953613,37.7369995117188,37.1940002441406,37.6040000915527,38.7480010986328,38.1279983520508,36.9189987182617,35.851001739502,38.7939987182617,36.2779998779297,36.8300018310547,36.1110000610352,36.6660003662109,37.9580001831055,38.3370018005371
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Slovak Republic,SVK,29.5400009155273,29.7810001373291,28.3579998016357,28.1229991912842,28.8619995117188,30.7439994812012,30.6509990692139,26.7210006713867,23.6770000457764,24.8719997406006,24.1240005493164,24.4850006103516,26.8290004730225,28.3290004730225,29.7089996337891
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Slovenia,SVN,34.2490005493164,33.9630012512207,39.5779991149902,38.0789985656738,38.939998626709,43.0069999694824,42.2060012817383,38.4210014343262,36.9729995727539,35.1240005493164,29.7970008850098,29.1049995422363,29.2569999694824,29.6919994354248,29.5820007324219
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Solomon Islands,SLB,29.5359992980957,29.0879993438721,28.9160003662109,28.6410007476807,28.867000579834,28.6830005645752,28.5330009460449,28.9200000762939,28.3959999084473,28.0849990844727,28.3369998931885,28.4139995574951,28.3560009002686,28.2280006408691,28.2770004272461
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Somalia,SOM,53.6269989013672,53.4900016784668,53.3800010681152,53.2490005493164,53.1300010681152,53.0019989013672,52.8730010986328,52.7350006103516,52.5830001831055,52.5480003356934,52.4990005493164,52.4410018920898,52.4119987487793,52.5589981079102,52.6520004272461
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,South Africa,ZAF,17.2999992370605,14.5790004730225,15.6999998092651,17.3320007324219,17.9689998626709,18.5100002288818,19.69700050354,17.1299991607666,15.1059999465942,14.8420000076294,14.4359998703003,14.3909997940063,14.2659997940063,14.831000328064,14.4469995498657
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Spain,ESP,41.0589981079102,40.2799987792969,41.3489990234375,44.6710014343262,45.5089988708496,45.4970016479492,40.3559989929199,30.0650005340576,26.1159992218018,22.2250003814697,18.6690006256104,17.5,17.9699993133545,19.818000793457,22.0370006561279
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sri Lanka,LKA,43.4370002746582,44.0880012512207,43.9869995117188,44.5789985656738,45.8540000915527,45.3230018615723,45.6749992370605,42.0419998168945,40.5890007019043,41.4339981079102,40.0069999694824,39.984001159668,38.5530014038086,37.9309997558594,37.4650001525879
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,St. Lucia,LCA,46.5089988708496,44.6689987182617,40.6640014648438,42.4710006713867,45.0800018310547,45.617000579834,40.6020011901855,37.4850006103516,33.6629981994629,35.8619995117188,36.5110015869141,33.6199989318848,33.6860008239746,38.359001159668,36.5359992980957
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,St. Vincent and the Grenadines,VCT,40.7239990234375,40.8629989624023,41.4370002746582,42.1800003051758,42.0089988708496,42.4029998779297,42.7270011901855,42.9070014953613,43.4480018615723,43.806999206543,43.7760009765625,43.6650009155273,42.3610000610352,41.1290016174316,40.5369987487793
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sudan,SDN,35.9770011901855,35.9059982299805,35.8569984436035,35.8289985656738,35.6629981994629,35.5559997558594,34.2430000305176,36.6319999694824,36.2729988098145,35.9729995727539,35.6679992675781,35.2719993591309,34.6399993896484,34.2050018310547,33.9980010986328
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Suriname,SUR,27.5359992980957,29.9120006561279,32.9090003967285,31.5259990692139,32.6399993896484,32.5810012817383,27.951000213623,32.6430015563965,33.7890014648438,34.2249984741211,34.4860000610352,34.6910018920898,35.9389991760254,33.7960014343262,31.9489994049072
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Swaziland,SWZ,25.951000213623,24.4099998474121,22.9020004272461,21.431999206543,20.0590000152588,18.5219993591309,18.3640003204346,18.2940006256104,18.2000007629395,18.1200008392334,18.0139999389648,17.9640007019043,18.1429996490479,18.9120006561279,19.17799949646
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Sweden,SWE,44.3730010986328,41.992000579834,38.8530006408691,39.8769989013672,41.7169990539551,42.2830009460449,42.3030014038086,37.4410018920898,37.7999992370605,39.8580017089844,38.023998260498,40.3940010070801,41.8870010375977,43.9939994812012,44.6559982299805
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Switzerland,CHE,65.1370010375977,64.1380004882813,62.2120018005371,60.7639999389648,64.5859985351563,65.1100006103516,63.6279983520508,60.859001159668,63.9080009460449,63.8330001831055,62.7789993286133,62.5830001831055,62.3940010070801,62.1469993591309,62.2089996337891
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Syrian Arab Republic,SYR,51.4169998168945,52.2109985351563,50.5499992370605,48.8800010681152,47.7449989318848,47.0279998779297,44.3610000610352,44.3429985046387,42.2820014953613,35.8950004577637,35.5730018615723,35.2060012817383,35.0260009765625,34.8610000610352,35.2999992370605
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Tajikistan,TJK,42.9389991760254,43.4949989318848,43.4269981384277,43.8359985351563,44.1389999389648,45.1889991760254,46.5690002441406,45.8079986572266,45.640998840332,46.8540000915527,47.9710006713867,47.8639984130859,47.3129997253418,46.8860015869141,46.7179985046387
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Tanzania,TZA,77.495002746582,78.0920028686523,78.3509979248047,77.6029968261719,77.2060012817383,76.286003112793,72.9879989624023,69.943000793457,66.4869995117188,62.7039985656738,64.6740036010742,66.6589965820313,67.4530029296875,66.9329986572266,66.5749969482422
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Thailand,THA,55.3209991455078,54.3849983215332,55.7599983215332,54.6209983825684,54.451000213623,54.1180000305176,54.326000213623,53.5390014648438,53.439998626709,54.4790000915527,54.0449981689453,52.7719993591309,52.2509994506836,52.7569999694824,53.0229988098145
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Timor-Leste,TLS,39.4710006713867,37.1360015869141,34.556999206543,31.5970001220703,28.4409999847412,24.6070003509521,21.5729999542236,18.7970008850098,16.6340007781982,16.7800006866455,16.9580001831055,17.1410007476807,17.3040008544922,17.0990009307861,16.9409999847412
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Togo,TGO,58.375,57.9150009155273,57.568000793457,57.1969985961914,56.7690010070801,56.5639991760254,56.3610000610352,56.1720008850098,56.007999420166,55.8629989624023,55.7229995727539,55.5909996032715,55.4370002746582,55.4269981384277,55.4210014343262
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Tonga,TON,42.0859985351563,42.3629989624023,42.7309989929199,42.576000213623,42.8079986572266,42.9879989624023,42.2330017089844,41.2830009460449,40.5709991455078,40.2280006408691,40.3680000305176,40.6180000305176,40.5839996337891,40.7830009460449,40.9749984741211
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Trinidad and Tobago,TTO,48.0810012817383,49.3460006713867,52.7680015563965,54.2089996337891,54.3359985351563,56.4179992675781,54.6590003967285,54.0060005187988,50.1920013427734,50.4959983825684,48.8359985351563,49.9830017089844,49.9459991455078,49.0449981689453,48.0579986572266
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Tunisia,TUN,31.056999206543,31.2560005187988,31.3050003051758,31.3880004882813,31.826000213623,31.4120006561279,30.9930000305176,29.8470001220703,30.2609996795654,25.3379993438721,30.1100006103516,30.4300003051758,30.1840000152588,30.3980007171631,30.4009990692139
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Turkey,TUR,43.2939987182617,40.689998626709,42.4300003051758,43.4339981079102,44.8919982910156,44.7089996337891,44.3740005493164,42.1500015258789,43.2770004272461,45.8050003051758,44.7900009155273,44.523998260498,46.0890007019043,46.0940017700195,45.6829986572266
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Turkmenistan,TKM,45.2200012207031,45.1910018920898,45.2299995422363,45.3190002441406,45.4939994812012,45.7050018310547,45.9259986877441,46.3030014038086,46.5890007019043,46.8709983825684,47.3170013427734,47.734001159668,48.0209999084473,48.2529983520508,48.1300010681152
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Uganda,UGA,59.0379981994629,58.951000213623,59.0390014648438,59.0919990539551,59.648998260498,62.6160011291504,65.8990020751953,66.5459976196289,67.9710006713867,69.1279983520508,73.0260009765625,75.2710037231445,74.4810028076172,73.9580001831055,73.6480026245117
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,Ukraine,UKR,33.8110008239746,33.6559982299805,37.5800018310547,39.0089988708496,38.8740005493164,39.4070014953613,39.5870018005371,37.5709991455078,37.2960014343262,37.5110015869141,37.7980003356934,36.0309982299805,33.9410018920898,34.4280014038086,34.8610000610352
